QueryId,DocumentId,TF_title_sum,TF_content_sum,TF_anchors_sum,TF_title_mean,TF_content_mean,TF_anchors_mean,TF_title_max,TF_content_max,TF_anchors_max,TF_title_min,TF_content_min,TF_anchors_min,normalized_TF_title_sum,normalized_TF_content_sum,normalized_TF_anchors_sum,normalized_TF_title_mean,normalized_TF_content_mean,normalized_TF_anchors_mean,normalized_TF_title_max,normalized_TF_content_max,normalized_TF_anchors_max,normalized_TF_title_min,normalized_TF_content_min,normalized_TF_anchors_min
201,clueweb12-1007wb-48-27054,1,25,0,0,12,0,1,13,0,0,12,0,0.14285714285714285,0.08278145695364239,0.0,0.0,0.039735099337748346,0.0,0.14285714285714285,0.04304635761589404,0.0,0.0,0.039735099337748346,0.0
201,clueweb12-1205wb-61-24105,2,26,10,1,13,5,1,13,5,1,13,5,0.25,0.07784431137724551,0.19607843137254902,0.125,0.038922155688622756,0.09803921568627451,0.125,0.038922155688622756,0.09803921568627451,0.125,0.038922155688622756,0.09803921568627451
201,clueweb12-1200tw-74-09560,2,33,24,1,16,12,1,18,12,1,15,12,0.2222222222222222,0.04203821656050955,0.3582089552238806,0.1111111111111111,0.02038216560509554,0.1791044776119403,0.1111111111111111,0.022929936305732482,0.1791044776119403,0.1111111111111111,0.01910828025477707,0.1791044776119403
201,clueweb12-0900tw-69-06553,2,31,0,1,15,0,1,17,0,1,14,0,0.4,0.03827160493827161,0.0,0.2,0.018518518518518517,0.0,0.2,0.020987654320987655,0.0,0.2,0.01728395061728395,0.0
201,clueweb12-0906wb-96-33932,4,37,0,2,18,0,2,20,0,2,17,0,0.5,0.026870007262164125,0.0,0.25,0.013071895424836602,0.0,0.25,0.014524328249818447,0.0,0.25,0.012345679012345678,0.0
201,clueweb12-0401tw-11-13679,2,32,22,1,16,11,1,18,11,1,14,11,0.2222222222222222,0.042666666666666665,0.3728813559322034,0.1111111111111111,0.021333333333333333,0.1864406779661017,0.1111111111111111,0.024,0.1864406779661017,0.1111111111111111,0.018666666666666668,0.1864406779661017
201,clueweb12-1310wb-04-16486,2,30,60,1,15,30,1,15,30,1,15,30,0.5,0.040376850605652756,1.0,0.25,0.020188425302826378,0.5,0.25,0.020188425302826378,0.5,0.25,0.020188425302826378,0.5
201,clueweb12-0400tw-98-19394,2,50,0,1,25,0,1,34,0,1,16,0,0.2222222222222222,0.027427317608337904,0.0,0.1111111111111111,0.013713658804168952,0.0,0.1111111111111111,0.018650575973669776,0.0,0.1111111111111111,0.00877674163466813,0.0
201,clueweb12-1712wb-94-32026,0,34,0,0,17,0,0,17,0,0,17,0,0.0,0.029285099052540915,0.0,0.0,0.014642549526270457,0.0,0.0,0.014642549526270457,0.0,0.0,0.014642549526270457,0.0
201,clueweb12-0810wb-64-06846,2,28,28,1,14,14,1,14,14,1,14,14,0.18181818181818182,0.042748091603053436,0.2616822429906542,0.09090909090909091,0.021374045801526718,0.1308411214953271,0.09090909090909091,0.021374045801526718,0.1308411214953271,0.09090909090909091,0.021374045801526718,0.1308411214953271
201,clueweb12-1103wb-53-15541,2,32,0,1,16,0,1,19,0,1,13,0,0.2857142857142857,0.035437430786267994,0.0,0.14285714285714285,0.017718715393133997,0.0,0.14285714285714285,0.021040974529346623,0.0,0.14285714285714285,0.014396456256921373,0.0
201,clueweb12-1103wb-89-23937,2,32,0,1,16,0,1,19,0,1,13,0,0.2857142857142857,0.03547671840354767,0.0,0.14285714285714285,0.017738359201773836,0.0,0.14285714285714285,0.02106430155210643,0.0,0.14285714285714285,0.014412416851441241,0.0
201,clueweb12-0800tw-37-07485,2,29,4,1,14,2,1,15,2,1,14,2,0.2857142857142857,0.03670886075949367,0.1111111111111111,0.14285714285714285,0.017721518987341773,0.05555555555555555,0.14285714285714285,0.0189873417721519,0.05555555555555555,0.14285714285714285,0.017721518987341773,0.05555555555555555
201,clueweb12-0904wb-71-24469,2,36,0,1,18,0,1,19,0,1,17,0,0.5,0.02723146747352496,0.0,0.25,0.01361573373676248,0.0,0.25,0.014372163388804841,0.0,0.25,0.012859304084720122,0.0
201,clueweb12-1700tw-03-09403,2,51,0,1,25,0,1,35,0,1,16,0,0.25,0.02592780884595831,0.0,0.125,0.012709710218607015,0.0,0.125,0.017793594306049824,0.0,0.125,0.00813421453990849,0.0
201,clueweb12-0400tw-96-22358,2,33,0,1,16,0,1,20,0,1,13,0,0.25,0.0322265625,0.0,0.125,0.015625,0.0,0.125,0.01953125,0.0,0.125,0.0126953125,0.0
201,clueweb12-0401tw-03-21671,2,26,26,1,13,13,1,13,13,1,13,13,0.25,0.04,0.25,0.125,0.02,0.125,0.125,0.02,0.125,0.125,0.02,0.125
201,clueweb12-1200tw-74-13246,2,24,0,1,12,0,1,12,0,1,12,0,0.2222222222222222,0.04669260700389105,0.0,0.1111111111111111,0.023346303501945526,0.0,0.1111111111111111,0.023346303501945526,0.0,0.1111111111111111,0.023346303501945526,0.0
201,clueweb12-0500tw-22-06416,2,24,0,1,12,0,1,13,0,1,11,0,0.2222222222222222,0.04428044280442804,0.0,0.1111111111111111,0.02214022140221402,0.0,0.1111111111111111,0.023985239852398525,0.0,0.1111111111111111,0.02029520295202952,0.0
201,clueweb12-0604wb-40-13236,2,49,22,1,24,11,1,25,11,1,24,11,0.3333333333333333,0.015857605177993526,0.3055555555555556,0.16666666666666666,0.007766990291262136,0.1527777777777778,0.16666666666666666,0.008090614886731391,0.1527777777777778,0.16666666666666666,0.007766990291262136,0.1527777777777778
201,clueweb12-0700tw-54-14874,2,46,0,1,23,0,1,23,0,1,23,0,0.2222222222222222,0.016422706176365584,0.0,0.1111111111111111,0.008211353088182792,0.0,0.1111111111111111,0.008211353088182792,0.0,0.1111111111111111,0.008211353088182792,0.0
201,clueweb12-0816wb-83-13972,2,23,8,1,11,4,1,12,4,1,11,4,0.25,0.04831932773109244,0.2857142857142857,0.125,0.023109243697478993,0.14285714285714285,0.125,0.025210084033613446,0.14285714285714285,0.125,0.023109243697478993,0.14285714285714285
201,clueweb12-0700tw-24-01437,2,28,0,1,14,0,1,14,0,1,14,0,0.16666666666666666,0.031496062992125984,0.0,0.08333333333333333,0.015748031496062992,0.0,0.08333333333333333,0.015748031496062992,0.0,0.08333333333333333,0.015748031496062992,0.0
201,clueweb12-1806wb-39-29403,2,28,2,1,14,1,1,14,1,1,14,1,0.2857142857142857,0.0288659793814433,0.5,0.14285714285714285,0.01443298969072165,0.25,0.14285714285714285,0.01443298969072165,0.25,0.14285714285714285,0.01443298969072165,0.25
201,clueweb12-0916wb-00-04079,2,21,2,1,10,1,1,11,1,1,10,1,0.25,0.0549738219895288,0.2857142857142857,0.125,0.02617801047120419,0.14285714285714285,0.125,0.028795811518324606,0.14285714285714285,0.125,0.02617801047120419,0.14285714285714285
201,clueweb12-0600tw-42-14363,2,28,0,1,14,0,1,14,0,1,14,0,0.18181818181818182,0.027184466019417475,0.0,0.09090909090909091,0.013592233009708738,0.0,0.09090909090909091,0.013592233009708738,0.0,0.09090909090909091,0.013592233009708738,0.0
201,clueweb12-1211wb-15-11029,2,20,6,1,10,3,1,10,3,1,10,3,0.14285714285714285,0.056179775280898875,0.18181818181818182,0.07142857142857142,0.028089887640449437,0.09090909090909091,0.07142857142857142,0.028089887640449437,0.09090909090909091,0.07142857142857142,0.028089887640449437,0.09090909090909091
201,clueweb12-0717wb-19-00907,2,22,24,1,11,12,1,12,12,1,10,12,0.2,0.03942652329749104,0.24489795918367346,0.1,0.01971326164874552,0.12244897959183673,0.1,0.021505376344086023,0.12244897959183673,0.1,0.017921146953405017,0.12244897959183673
201,clueweb12-0908wb-21-22923,2,26,62,1,13,31,1,13,31,1,13,31,0.18181818181818182,0.02584493041749503,0.21602787456445993,0.09090909090909091,0.012922465208747515,0.10801393728222997,0.09090909090909091,0.012922465208747515,0.10801393728222997,0.09090909090909091,0.012922465208747515,0.10801393728222997
201,clueweb12-1103wb-34-18912,0,24,0,0,12,0,0,12,0,0,12,0,0.0,0.03026481715006305,0.0,0.0,0.015132408575031526,0.0,0.0,0.015132408575031526,0.0,0.0,0.015132408575031526,0.0
201,clueweb12-0713wb-62-15328,2,103,2,1,51,1,1,74,1,1,29,1,0.4,0.01603362391033624,0.5,0.2,0.007938978829389789,0.25,0.2,0.011519302615193025,0.25,0.2,0.004514321295143213,0.25
201,clueweb12-0807wb-93-08686,2,21,66,1,10,33,1,11,33,1,10,33,0.2857142857142857,0.04093567251461988,0.37714285714285717,0.14285714285714285,0.01949317738791423,0.18857142857142858,0.14285714285714285,0.021442495126705652,0.18857142857142858,0.14285714285714285,0.01949317738791423,0.18857142857142858
201,clueweb12-1500tw-29-15704,2,37,26,1,18,13,1,19,13,1,18,13,0.25,0.016010385114668974,0.2857142857142857,0.125,0.007788836001730853,0.14285714285714285,0.125,0.008221549112938122,0.14285714285714285,0.125,0.007788836001730853,0.14285714285714285
201,clueweb12-1712wb-90-15515,2,19,123,1,9,61,1,11,123,1,8,0,0.2,0.05571847507331378,0.3245382585751979,0.1,0.026392961876832845,0.16094986807387862,0.1,0.03225806451612903,0.3245382585751979,0.1,0.02346041055718475,0.0
201,clueweb12-1700tw-09-00623,2,22,0,1,11,0,1,11,0,1,11,0,0.18181818181818182,0.03076923076923077,0.0,0.09090909090909091,0.015384615384615385,0.0,0.09090909090909091,0.015384615384615385,0.0,0.09090909090909091,0.015384615384615385,0.0
201,clueweb12-1305wb-59-01481,2,21,6,1,10,3,1,11,3,1,10,3,0.2222222222222222,0.03286384976525822,0.20689655172413793,0.1111111111111111,0.01564945226917058,0.10344827586206896,0.1111111111111111,0.017214397496087636,0.10344827586206896,0.1111111111111111,0.01564945226917058,0.10344827586206896
201,clueweb12-1410wb-38-06953,0,20,0,0,10,0,0,10,0,0,10,0,0.0,0.03745318352059925,0.0,0.0,0.018726591760299626,0.0,0.0,0.018726591760299626,0.0,0.0,0.018726591760299626,0.0
201,clueweb12-0006wb-96-02778,0,18,0,0,9,0,0,9,0,0,9,0,0.0,0.056782334384858045,0.0,0.0,0.028391167192429023,0.0,0.0,0.028391167192429023,0.0,0.0,0.028391167192429023,0.0
201,clueweb12-1600tw-02-18513,2,21,50,1,10,25,1,11,25,1,10,25,0.2857142857142857,0.029005524861878452,0.3333333333333333,0.14285714285714285,0.013812154696132596,0.16666666666666666,0.14285714285714285,0.015193370165745856,0.16666666666666666,0.14285714285714285,0.013812154696132596,0.16666666666666666
201,clueweb12-0301tw-34-08947,2,25,16,1,12,8,1,13,8,1,12,8,0.2,0.021404109589041095,0.20253164556962025,0.1,0.010273972602739725,0.10126582278481013,0.1,0.01113013698630137,0.10126582278481013,0.1,0.010273972602739725,0.10126582278481013
201,clueweb12-0207wb-00-11831,0,22,0,0,11,0,0,12,0,0,10,0,0.0,0.03021978021978022,0.0,0.0,0.01510989010989011,0.0,0.0,0.016483516483516484,0.0,0.0,0.013736263736263736,0.0
201,clueweb12-0209wb-62-29860,0,22,0,0,11,0,0,12,0,0,10,0,0.0,0.029931972789115645,0.0,0.0,0.014965986394557823,0.0,0.0,0.0163265306122449,0.0,0.0,0.013605442176870748,0.0
201,clueweb12-1110wb-37-14389,2,18,2,1,9,1,1,9,1,1,9,1,0.1,0.046632124352331605,0.2222222222222222,0.05,0.023316062176165803,0.1111111111111111,0.05,0.023316062176165803,0.1111111111111111,0.05,0.023316062176165803,0.1111111111111111
201,clueweb12-0300tw-61-16714,2,32,0,1,16,0,1,21,0,1,11,0,0.2857142857142857,0.020711974110032363,0.0,0.14285714285714285,0.010355987055016181,0.0,0.14285714285714285,0.013592233009708738,0.0,0.14285714285714285,0.007119741100323625,0.0
201,clueweb12-0700tw-16-15536,2,18,36,1,9,18,1,9,18,1,9,18,0.2,0.03956043956043956,0.25,0.1,0.01978021978021978,0.125,0.1,0.01978021978021978,0.125,0.1,0.01978021978021978,0.125
201,clueweb12-0500tw-11-08405,2,24,38,1,12,19,1,13,19,1,11,19,0.2,0.0215633423180593,0.36893203883495146,0.1,0.01078167115902965,0.18446601941747573,0.1,0.011680143755615454,0.18446601941747573,0.1,0.009883198562443846,0.18446601941747573
201,clueweb12-1812wb-83-07588,0,20,0,0,10,0,0,10,0,0,10,0,0.0,0.027855153203342618,0.0,0.0,0.013927576601671309,0.0,0.0,0.013927576601671309,0.0,0.0,0.013927576601671309,0.0
201,clueweb12-1200tw-71-00213,2,18,16,1,9,8,1,9,8,1,9,8,0.2,0.04081632653061224,0.20512820512820512,0.1,0.02040816326530612,0.10256410256410256,0.1,0.02040816326530612,0.10256410256410256,0.1,0.02040816326530612,0.10256410256410256
201,clueweb12-1100tw-71-09590,2,24,0,1,12,0,1,13,0,1,11,0,0.25,0.022857142857142857,0.0,0.125,0.011428571428571429,0.0,0.125,0.012380952380952381,0.0,0.125,0.010476190476190476,0.0
201,clueweb12-1608wb-61-17370,0,20,0,0,10,0,0,10,0,0,10,0,0.0,0.026385224274406333,0.0,0.0,0.013192612137203167,0.0,0.0,0.013192612137203167,0.0,0.0,0.013192612137203167,0.0
201,clueweb12-1500tw-89-03150,2,22,38,1,11,19,1,13,19,1,9,19,0.2857142857142857,0.024608501118568233,0.36538461538461536,0.14285714285714285,0.012304250559284116,0.18269230769230768,0.14285714285714285,0.0145413870246085,0.18269230769230768,0.14285714285714285,0.010067114093959731,0.18269230769230768
201,clueweb12-1203wb-45-10051,0,18,0,0,9,0,0,9,0,0,9,0,0.0,0.02975206611570248,0.0,0.0,0.01487603305785124,0.0,0.0,0.01487603305785124,0.0,0.0,0.01487603305785124,0.0
201,clueweb12-0611wb-37-01840,0,32,0,0,16,0,0,16,0,0,16,0,0.0,0.015165876777251185,0.0,0.0,0.007582938388625593,0.0,0.0,0.007582938388625593,0.0,0.0,0.007582938388625593,0.0
201,clueweb12-1604wb-20-11054,2,16,626,1,8,313,1,8,313,1,8,313,0.5,0.042666666666666665,1.0,0.25,0.021333333333333333,0.5,0.25,0.021333333333333333,0.5,0.25,0.021333333333333333,0.5
201,clueweb12-0902wb-72-11855,4,27,14,2,13,7,2,19,7,2,8,7,0.5,0.02535211267605634,0.5,0.25,0.012206572769953052,0.25,0.25,0.01784037558685446,0.25,0.25,0.007511737089201878,0.25
201,clueweb12-1203wb-51-26700,0,18,0,0,9,0,0,9,0,0,9,0,0.0,0.029801324503311258,0.0,0.0,0.014900662251655629,0.0,0.0,0.014900662251655629,0.0,0.0,0.014900662251655629,0.0
201,clueweb12-0910wb-29-12247,2,29,0,1,14,0,1,17,0,1,12,0,0.25,0.017119244391971666,0.0,0.125,0.008264462809917356,0.0,0.125,0.010035419126328217,0.0,0.125,0.0070838252656434475,0.0
201,clueweb12-1200tw-27-17833,2,16,22,1,8,11,1,8,11,1,8,11,0.2,0.0425531914893617,0.25,0.1,0.02127659574468085,0.125,0.1,0.02127659574468085,0.125,0.1,0.02127659574468085,0.125
201,clueweb12-1910wb-84-16059,0,14,0,0,7,0,0,7,0,0,7,0,0.0,0.07734806629834254,0.0,0.0,0.03867403314917127,0.0,0.0,0.03867403314917127,0.0,0.0,0.03867403314917127,0.0
201,clueweb12-0108wb-37-07006,1,20,303,0,10,151,1,14,303,0,6,0,0.2,0.033112582781456956,0.33370044052863435,0.0,0.016556291390728478,0.16629955947136563,0.2,0.023178807947019868,0.33370044052863435,0.0,0.009933774834437087,0.0
201,clueweb12-0500tw-11-00340,2,16,226,1,8,113,1,8,113,1,8,113,0.25,0.03755868544600939,0.2835633626097867,0.125,0.018779342723004695,0.14178168130489335,0.125,0.018779342723004695,0.14178168130489335,0.125,0.018779342723004695,0.14178168130489335
201,clueweb12-0600tw-27-03059,2,15,10,1,7,5,1,8,5,1,7,5,0.5,0.04477611940298507,0.2127659574468085,0.25,0.020895522388059702,0.10638297872340426,0.25,0.023880597014925373,0.10638297872340426,0.25,0.020895522388059702,0.10638297872340426
201,clueweb12-0906wb-09-33744,4,24,2,2,12,1,2,14,1,2,10,1,0.5714285714285714,0.017033356990773598,0.10526315789473684,0.2857142857142857,0.008516678495386799,0.05263157894736842,0.2857142857142857,0.0099361249112846,0.05263157894736842,0.2857142857142857,0.007097232079488999,0.05263157894736842
201,clueweb12-0606wb-18-17991,0,21,0,0,10,0,0,12,0,0,9,0,0.0,0.02056807051909892,0.0,0.0,0.009794319294809012,0.0,0.0,0.011753183153770812,0.0,0.0,0.00881488736532811,0.0
201,clueweb12-1811wb-98-08858,0,20,0,0,10,0,0,10,0,0,10,0,0.0,0.017793594306049824,0.0,0.0,0.008896797153024912,0.0,0.0,0.008896797153024912,0.0,0.0,0.008896797153024912,0.0
201,clueweb12-1811wb-56-16219,2,16,12,1,8,6,1,9,6,1,7,6,0.3333333333333333,0.034261241970021415,0.4,0.16666666666666666,0.017130620985010708,0.2,0.16666666666666666,0.019271948608137045,0.2,0.16666666666666666,0.014989293361884369,0.2
201,clueweb12-0401tw-01-03242,2,23,38,1,11,19,1,12,19,1,11,19,0.4,0.016911764705882352,0.13333333333333333,0.2,0.008088235294117648,0.06666666666666667,0.2,0.008823529411764706,0.06666666666666667,0.2,0.008088235294117648,0.06666666666666667
201,clueweb12-0906wb-67-25261,4,28,0,2,14,0,2,15,0,2,13,0,0.5,0.01225382932166302,0.0,0.25,0.00612691466083151,0.0,0.25,0.006564551422319475,0.0,0.25,0.0056892778993435445,0.0
201,clueweb12-0908wb-88-00684,2,22,0,1,11,0,1,14,0,1,8,0,0.25,0.021956087824351298,0.0,0.125,0.010978043912175649,0.0,0.125,0.013972055888223553,0.0,0.125,0.007984031936127744,0.0
201,clueweb12-0713wb-63-21836,0,20,0,0,10,0,0,10,0,0,10,0,0.0,0.02032520325203252,0.0,0.0,0.01016260162601626,0.0,0.0,0.01016260162601626,0.0,0.0,0.01016260162601626,0.0
201,clueweb12-1600tw-40-06466,2,15,2,1,7,1,1,8,1,1,7,1,0.15384615384615385,0.03722084367245657,0.2,0.07692307692307693,0.017369727047146403,0.1,0.07692307692307693,0.019851116625310174,0.1,0.07692307692307693,0.017369727047146403,0.1
201,clueweb12-0906wb-86-33232,2,16,0,1,8,0,1,8,0,1,8,0,0.2,0.026981450252951095,0.0,0.1,0.013490725126475547,0.0,0.1,0.013490725126475547,0.0,0.1,0.013490725126475547,0.0
201,clueweb12-0714wb-00-13547,2,16,562,1,8,281,1,8,281,1,8,281,0.5,0.02631578947368421,0.6666666666666666,0.25,0.013157894736842105,0.3333333333333333,0.25,0.013157894736842105,0.3333333333333333,0.25,0.013157894736842105,0.3333333333333333
201,clueweb12-0800tw-43-07338,2,14,0,1,7,0,1,7,0,1,7,0,0.18181818181818182,0.04375,0.0,0.09090909090909091,0.021875,0.0,0.09090909090909091,0.021875,0.0,0.09090909090909091,0.021875,0.0
201,clueweb12-0301tw-21-03835,2,18,8,1,9,4,1,9,4,1,9,4,0.14285714285714285,0.02155688622754491,0.17777777777777778,0.07142857142857142,0.010778443113772455,0.08888888888888889,0.07142857142857142,0.010778443113772455,0.08888888888888889,0.07142857142857142,0.010778443113772455,0.08888888888888889
201,clueweb12-0200tw-44-09077,0,22,0,0,11,0,0,11,0,0,11,0,0.0,0.015804597701149427,0.0,0.0,0.007902298850574713,0.0,0.0,0.007902298850574713,0.0,0.0,0.007902298850574713,0.0
201,clueweb12-0800tw-24-10527,2,14,4,1,7,2,1,7,2,1,7,2,0.3333333333333333,0.03414634146341464,0.2,0.16666666666666666,0.01707317073170732,0.1,0.16666666666666666,0.01707317073170732,0.1,0.16666666666666666,0.01707317073170732,0.1
201,clueweb12-0400tw-96-01734,2,13,0,1,6,0,1,7,0,1,6,0,0.4,0.041935483870967745,0.0,0.2,0.01935483870967742,0.0,0.2,0.02258064516129032,0.0,0.2,0.01935483870967742,0.0
201,clueweb12-0307wb-47-02869,2,16,18,1,8,9,1,8,9,1,8,9,0.6666666666666666,0.02618657937806874,0.6666666666666666,0.3333333333333333,0.01309328968903437,0.3333333333333333,0.3333333333333333,0.01309328968903437,0.3333333333333333,0.3333333333333333,0.01309328968903437,0.3333333333333333
202,clueweb12-1900tw-53-20555,3,75,51,1,25,17,1,29,17,1,22,17,0.3333333333333333,0.03951527924130664,0.3333333333333333,0.1111111111111111,0.013171759747102213,0.1111111111111111,0.1111111111111111,0.015279241306638568,0.1111111111111111,0.1111111111111111,0.011591148577449948,0.1111111111111111
202,clueweb12-0601wb-18-11856,3,22,8,1,7,2,1,8,4,1,7,0,0.375,0.11827956989247312,0.5,0.125,0.03763440860215054,0.125,0.125,0.043010752688172046,0.25,0.125,0.03763440860215054,0.0
202,clueweb12-1116wb-12-30914,3,20,0,1,6,0,1,7,0,1,6,0,0.75,0.04357298474945534,0.0,0.25,0.013071895424836602,0.0,0.25,0.015250544662309368,0.0,0.25,0.013071895424836602,0.0
202,clueweb12-1811wb-97-04637,0,56,0,0,18,0,0,20,0,0,17,0,0.0,0.013503737641668677,0.0,0.0,0.0043404870991077885,0.0,0.0,0.004822763443453099,0.0,0.0,0.004099348926935134,0.0
202,clueweb12-1217wb-38-28443,0,19,0,0,6,0,0,7,0,0,6,0,0.0,0.041758241758241756,0.0,0.0,0.013186813186813187,0.0,0.0,0.015384615384615385,0.0,0.0,0.013186813186813187,0.0
202,clueweb12-1118wb-60-01284,0,27,0,0,9,0,0,12,0,0,5,0,0.0,0.022900763358778626,0.0,0.0,0.007633587786259542,0.0,0.0,0.010178117048346057,0.0,0.0,0.004240882103477523,0.0
202,clueweb12-0510wb-95-32597,0,32,0,0,10,0,0,14,0,0,9,0,0.0,0.01700318809776833,0.0,0.0,0.005313496280552604,0.0,0.0,0.007438894792773645,0.0,0.0,0.004782146652497344,0.0
202,clueweb12-1707wb-98-07904,3,15,2,1,5,0,1,5,1,1,5,0,0.6,0.06172839506172839,0.14285714285714285,0.2,0.0205761316872428,0.0,0.2,0.0205761316872428,0.07142857142857142,0.2,0.0205761316872428,0.0
202,clueweb12-0818wb-09-01540,0,22,0,0,7,0,0,8,0,0,7,0,0.0,0.015703069236259814,0.0,0.0,0.004996431120628123,0.0,0.0,0.005710206995003569,0.0,0.0,0.004996431120628123,0.0
