QueryId,DocumentId,lm_content,lm_title,lm_anchors
202,clueweb12-1900tw-53-20555,-17.1674374778861,-10.749468162058077,-10.749762713456628
202,clueweb12-0601wb-18-11856,-13.86461748938276,-10.396239983721806,-17.927185815218515
202,clueweb12-1116wb-12-30914,-16.861822690968754,-8.317282238671764,-37.37415211815751
202,clueweb12-1811wb-97-04637,-20.37383910448456,-36.5596327717245,-37.37415211815751
202,clueweb12-1217wb-38-28443,-16.989652749001927,-36.5596327717245,-37.37415211815751
202,clueweb12-1118wb-60-01284,-18.977230194261075,-36.5596327717245,-37.37415211815751
202,clueweb12-0510wb-95-32597,-19.74380574514093,-36.5596327717245,-37.37415211815751
202,clueweb12-1707wb-98-07904,-15.809298382482854,-8.98659193113968,-20.431997300135524
202,clueweb12-0818wb-09-01540,-19.92061072793556,-36.5596327717245,-37.37415211815751
202,clueweb12-1215wb-33-08369,-18.848373138601147,-11.612151642753592,0.0
202,clueweb12-0814wb-20-13703,-19.138600093788114,-11.065428788605987,-7.454455204257979
202,clueweb12-1216wb-41-05666,-19.536977184789233,-36.5596327717245,0.0
202,clueweb12-0500tw-06-07919,-18.373703287662156,-36.5596327717245,-37.37415211815751
202,clueweb12-1809wb-61-03622,-20.121997961683324,-36.5596327717245,-37.37415211815751
202,clueweb12-1806wb-88-04355,-20.451065458377773,-12.074361898815226,-8.986755603527774
202,clueweb12-1212wb-02-13082,-16.16213338347648,-10.749468162058077,-9.533632045306373
202,clueweb12-0905wb-62-10264,-21.41531086420572,-36.5596327717245,-37.37415211815751
202,clueweb12-0303wb-04-08428,-16.075822911151505,-36.5596327717245,-37.37415211815751
202,clueweb12-1300wb-41-17656,-19.890089896792425,-36.5596327717245,0.0
202,clueweb12-1200wb-30-18551,-21.271578520509124,-36.5596327717245,-37.37415211815751
202,clueweb12-1909wb-65-23698,-19.611997414529696,-36.5596327717245,-37.37415211815751
202,clueweb12-0307wb-14-10525,-15.824169207967822,-36.5596327717245,-37.37415211815751
202,clueweb12-1715wb-42-07042,-19.261801249757596,-36.5596327717245,-37.37415211815751
202,clueweb12-0206wb-61-12908,-18.033802489230467,-36.5596327717245,-37.37415211815751
202,clueweb12-0100tw-12-07624,-21.794865898077628,-36.5596327717245,-37.37415211815751
202,clueweb12-1100tw-35-08357,-20.37764938083678,-36.5596327717245,-37.37415211815751
202,clueweb12-0302wb-25-22790,-18.95337831260496,-36.5596327717245,-37.37415211815751
202,clueweb12-1200wb-95-00626,-20.85402721142534,-36.5596327717245,-37.37415211815751
202,clueweb12-0800tw-32-12258,-20.514102596080335,-36.5596327717245,-37.37415211815751
202,clueweb12-1117wb-31-15779,-22.390899810698542,-36.5596327717245,-37.37415211815751
202,clueweb12-0209wb-09-11391,-20.466619708801215,-36.5596327717245,-10.749762713456628
202,clueweb12-0013wb-45-00465,-22.071336232402437,-36.5596327717245,-37.37415211815751
202,clueweb12-0900tw-05-12646,-19.673743986470498,-36.5596327717245,0.0
202,clueweb12-1116wb-59-18964,-18.813834599032507,-9.995766742689684,0.0
202,clueweb12-0100wb-98-08558,-23.328068890770282,-36.5596327717245,-37.37415211815751
202,clueweb12-1013wb-15-21838,-20.218252405513695,-9.533435648259182,-7.454455204257979
202,clueweb12-0511wb-25-03910,-20.143502693299624,-36.5596327717245,-37.37415211815751
202,clueweb12-0211wb-82-32886,-21.684067046347334,-36.5596327717245,-37.37415211815751
202,clueweb12-1600wb-83-17270,-20.446936779511546,0.0,-37.37415211815751
202,clueweb12-0405wb-59-02836,-22.471002676702703,-28.351935147043935,-27.987506270004488
202,clueweb12-1512wb-89-10326,-23.15016962270864,-36.5596327717245,-37.37415211815751
202,clueweb12-0209wb-80-33566,-21.752152398150983,-36.5596327717245,-9.533632045306373
202,clueweb12-1100wb-60-04970,-21.27173487871851,-36.5596327717245,-37.37415211815751
202,clueweb12-0815wb-27-27558,-18.961003079631663,-36.5596327717245,0.0
202,clueweb12-1013wb-51-06456,-21.35483525544562,-36.5596327717245,-37.37415211815751
202,clueweb12-0305wb-95-20076,-20.218772422258073,-28.21843782343802,-37.37415211815751
202,clueweb12-1115wb-60-25601,-22.583753887157847,-28.46968411484237,-28.453140515811786
202,clueweb12-0809wb-10-15178,-22.434823150056726,-36.5596327717245,-37.37415211815751
202,clueweb12-0900tw-27-15704,-21.82179398480378,-28.064321213790105,0.0
202,clueweb12-0104wb-57-26599,-23.061205014471398,-36.5596327717245,-37.37415211815751
202,clueweb12-0111wb-82-16175,-20.503376928514328,-36.5596327717245,0.0
202,clueweb12-1304wb-62-13501,-21.97415126986046,-36.5596327717245,0.0
202,clueweb12-0400tw-11-19082,-22.04780448731637,-36.5596327717245,-37.37415211815751
202,clueweb12-1305wb-00-27580,-20.023015144910246,-36.5596327717245,0.0
202,clueweb12-0815wb-64-21898,-22.16230704670583,-36.5596327717245,-37.37415211815751
202,clueweb12-1011wb-89-16132,-22.254279538160993,-36.5596327717245,-37.37415211815751
202,clueweb12-1400tw-68-02181,-21.637620991202333,-36.5596327717245,0.0
202,clueweb12-0809wb-89-07523,-24.61880342192854,-36.5596327717245,0.0
202,clueweb12-1900tw-33-12824,-22.254890750460802,-36.5596327717245,-37.37415211815751
202,clueweb12-0502wb-65-22527,-17.86097829791607,-28.46968411484237,-27.476714181274577
202,clueweb12-0503wb-06-01803,-17.86097829791607,-28.46968411484237,-27.476714181274577
202,clueweb12-0502wb-85-19374,-17.86097829791607,-28.46968411484237,-27.476714181274577
202,clueweb12-1314wb-40-05225,-18.3581218830432,-36.5596327717245,0.0
202,clueweb12-1118wb-62-01765,-22.832933284103333,-36.5596327717245,-37.37415211815751
202,clueweb12-1706wb-21-14905,-18.85530201512431,-36.5596327717245,-37.37415211815751
202,clueweb12-0000wb-30-27936,-19.262760964381098,-36.5596327717245,-37.37415211815751
202,clueweb12-1009wb-18-00169,-23.52612042429996,-36.5596327717245,-37.37415211815751
202,clueweb12-0206wb-16-22957,-19.331887515378366,-36.5596327717245,-37.37415211815751
202,clueweb12-0404wb-43-03460,-19.715373046073275,-36.5596327717245,-37.37415211815751
202,clueweb12-0007wb-37-05166,-22.49852331038393,-36.5596327717245,-37.37415211815751
202,clueweb12-0607wb-52-08854,-22.49852331038393,-36.5596327717245,-37.37415211815751
202,clueweb12-0612wb-66-29076,-21.27738215444553,-36.5596327717245,-37.37415211815751
202,clueweb12-0300wb-04-21283,-19.89326817388639,-36.5596327717245,-37.37415211815751
202,clueweb12-0900tw-38-06478,-21.33941182170021,-36.5596327717245,-37.37415211815751
202,clueweb12-1908wb-87-05618,-21.825098730687294,-36.5596327717245,0.0
202,clueweb12-0702wb-44-04201,-20.007202181383047,-27.88203372833631,-37.37415211815751
202,clueweb12-1004wb-52-14370,-22.681984979368103,-36.5596327717245,-37.37415211815751
202,clueweb12-1105wb-65-18392,-23.61163379002676,-36.5596327717245,-37.37415211815751
202,clueweb12-0400tw-26-03936,-20.840676775572344,-36.5596327717245,-37.37415211815751
202,clueweb12-0212wb-15-25356,-19.494534551004424,-36.5596327717245,-37.37415211815751
202,clueweb12-0204wb-66-13464,-20.72833373871017,-36.5596327717245,-37.37415211815751
202,clueweb12-0012wb-31-00097,-21.240949082033474,-36.5596327717245,-37.37415211815751
202,clueweb12-1315wb-60-25009,-20.771954381971952,-36.5596327717245,-37.37415211815751
202,clueweb12-0703wb-64-12446,-23.190461130807257,-36.5596327717245,0.0
202,clueweb12-0906wb-90-22458,-23.148132286328064,-36.5596327717245,-37.37415211815751
202,clueweb12-0305wb-73-09000,-20.82222477184041,-27.88203372833631,-37.37415211815751
202,clueweb12-1800tw-16-11800,-20.12888531759115,-36.5596327717245,-37.37415211815751
202,clueweb12-0009wb-61-08932,-20.1890381159207,-36.5596327717245,0.0
202,clueweb12-1415wb-40-03869,-21.245910151765088,-36.5596327717245,-37.37415211815751
202,clueweb12-0716wb-07-24100,-21.721058935108104,-36.5596327717245,-37.37415211815751
202,clueweb12-0510wb-96-30728,-23.32403133857727,-36.5596327717245,-37.37415211815751
202,clueweb12-1117wb-75-07056,-23.201908917045618,-36.5596327717245,-37.37415211815751
202,clueweb12-1102wb-75-16220,-20.63115747474791,-36.5596327717245,-37.37415211815751
202,clueweb12-1500wb-66-14018,-22.134713426425193,-36.5596327717245,-37.37415211815751
202,clueweb12-0105wb-91-03965,-21.555340966150805,-36.5596327717245,-37.37415211815751
202,clueweb12-0815wb-98-10077,-21.046282118828717,-36.5596327717245,-37.37415211815751
202,clueweb12-1807wb-86-09003,-24.917074510263564,-36.5596327717245,-37.37415211815751
202,clueweb12-0912wb-48-24011,-23.69227177683553,-36.5596327717245,-37.37415211815751
202,clueweb12-0006wb-02-16302,-21.81286791169073,-28.064321213790105,-28.16981105970212
202,clueweb12-1007wb-91-07147,-21.72179510744956,-28.21843782343802,-27.071265841106186
203,clueweb12-1400tw-55-13237,-17.417535990568922,-14.394963488553403,-13.997194264146367
203,clueweb12-1007wb-38-22258,-19.388201514999814,-14.394963488553403,-12.415544805837078
203,clueweb12-0103wb-33-26806,-19.742616993801544,-13.012189957168957,-10.992047399167465
203,clueweb12-1700tw-41-12266,-17.97944978500293,-13.821358272249768,-14.152300204791782
203,clueweb12-0002wb-56-15117,-14.76714613668785,-13.319903685530404,0.0
203,clueweb12-0712wb-43-02163,-19.14282568500606,-9.500332965248742,0.0
203,clueweb12-1210wb-83-28574,-20.211680962520823,-28.200120071507378,-28.520921133650038
203,clueweb12-1800tw-54-04940,-16.61406308376549,-13.586379170527728,-13.18755212552163
203,clueweb12-1405wb-01-18878,-19.05047787538945,-13.012189957168957,-28.520921133650038
203,clueweb12-1200tw-36-07532,-17.050854499907622,-22.81824908263514,0.0
203,clueweb12-0103wb-27-32640,-18.346320200024124,-14.03149266425599,0.0
203,clueweb12-1503wb-16-12246,-19.381540942773512,-28.200120071507378,-28.520921133650038
203,clueweb12-1616wb-24-00943,-19.98703471953499,-13.012189957168957,-10.992047399167465
203,clueweb12-1100tw-30-02547,-17.897287829585864,-28.200120071507378,0.0
203,clueweb12-0311wb-87-16614,-18.450073872353236,-28.200120071507378,-28.520921133650038
203,clueweb12-1800tw-36-13939,-18.807894899836228,-14.96798700161717,-28.520921133650038
203,clueweb12-1200tw-35-00658,-19.84666559636676,-14.221526714457461,-14.397677796747372
203,clueweb12-0001wb-17-00643,-20.435384244846812,-13.821358272249768,-14.836911066639246
203,clueweb12-0807wb-08-29218,-19.873893002194816,-13.821358272249768,-14.971470984161684
203,clueweb12-1514wb-35-27255,-18.924689261506416,-13.586379170527728,-11.01906312849561
203,clueweb12-1800tw-44-09949,-19.112826620502222,-12.202435998187523,-14.139826162962802
203,clueweb12-1003wb-95-22119,-17.72079964520185,-28.200120071507378,-28.520921133650038
203,clueweb12-1511wb-62-11831,-18.704494590666346,-14.394963488553403,-16.11166820117095
203,clueweb12-0800tw-51-23885,-20.312291352088042,-12.648134806296481,-13.883092008481997
203,clueweb12-0102wb-35-04103,-19.36024992914051,-28.200120071507378,-28.520921133650038
203,clueweb12-0002wb-33-15556,-18.05319912965133,-14.221526714457461,-28.520921133650038
203,clueweb12-0002wb-20-08962,-18.05319912965133,-14.221526714457461,-28.520921133650038
203,clueweb12-1407wb-51-02430,-21.67329009955234,-28.200120071507378,-14.948684949697823
203,clueweb12-0002wb-05-12516,-20.23870182373392,-12.648134806296481,-10.992047399167465
203,clueweb12-1815wb-34-17034,-20.924160290833225,-28.200120071507378,0.0
203,clueweb12-1902wb-06-04797,-20.828079687446685,-10.700155883612505,0.0
203,clueweb12-0003wb-25-19194,-19.377491240980913,-28.200120071507378,-28.520921133650038
203,clueweb12-1901wb-72-08479,-20.807462200381742,-10.700155883612505,0.0
203,clueweb12-1902wb-22-12641,-20.6586504752916,-10.700155883612505,0.0
203,clueweb12-0301tw-23-04341,-17.30183396094762,-24.688263079587163,-24.661326309895188
203,clueweb12-0200tw-68-00089,-19.616159873138113,-28.200120071507378,-28.520921133650038
203,clueweb12-0202wb-60-09122,-19.091327722723296,-13.821358272249768,0.0
203,clueweb12-0500tw-26-08047,-16.76407911986442,-9.957236126198296,0.0
203,clueweb12-1107wb-86-24665,-17.48301316497185,-28.200120071507378,-28.520921133650038
203,clueweb12-0006wb-64-23270,-20.65911280855599,-13.821358272249768,-13.883092008481997
203,clueweb12-1900tw-47-15481,-20.49903153723058,-28.200120071507378,0.0
203,clueweb12-0005wb-75-04452,-21.28405970655613,-13.012189957168957,0.0
203,clueweb12-0918wb-80-03907,-18.495189943159883,-18.680592554761674,0.0
203,clueweb12-0509wb-06-11124,-18.613888416775083,-14.03149266425599,-13.495423953774734
203,clueweb12-1700tw-08-12581,-19.94756072427663,-13.821358272249768,-13.762057379874125
203,clueweb12-1506wb-15-02973,-18.527559625559256,-28.200120071507378,-28.520921133650038
203,clueweb12-0101wb-94-26017,-18.47121098331453,-28.200120071507378,-28.520921133650038
203,clueweb12-0311wb-95-07417,-20.07357096276803,-28.200120071507378,0.0
203,clueweb12-0914wb-44-07104,-17.535386574498762,-13.821358272249768,-11.41128766942428
203,clueweb12-0003wb-48-11669,-19.5935829008247,-13.586379170527728,-28.520921133650038
203,clueweb12-1900tw-42-00061,-20.424141870773983,-14.702093875502536,0.0
203,clueweb12-1018wb-61-02085,-20.52800491514268,-28.200120071507378,0.0
203,clueweb12-1312wb-99-06222,-20.451824277649827,-28.200120071507378,0.0
203,clueweb12-1800tw-37-21667,-19.201348639436304,-28.200120071507378,-28.520921133650038
203,clueweb12-0900wb-33-10236,-19.326362628133335,-28.200120071507378,-28.520921133650038
203,clueweb12-1300tw-38-16260,-20.557639716509467,-14.702093875502536,-15.82399847627082
203,clueweb12-1503wb-38-28727,-20.82487852466614,-28.200120071507378,0.0
203,clueweb12-0800tw-09-03472,-19.132582586720694,-15.088651907332856,0.0
203,clueweb12-0403wb-30-20219,-20.655969277073044,-28.200120071507378,-28.520921133650038
203,clueweb12-0919wb-35-04365,-19.685022728525727,-18.275151915065685,0.0
203,clueweb12-1003wb-11-06698,-19.328571059960286,-18.834731000607356,0.0
203,clueweb12-1414wb-68-11363,-19.940730052436813,-28.200120071507378,-28.520921133650038
203,clueweb12-1617wb-17-11501,-21.347300462256904,-23.13497959604409,-22.62037701015964
203,clueweb12-0102wb-31-05423,-19.646816075377835,-28.200120071507378,-28.520921133650038
203,clueweb12-0308wb-78-29717,-19.37446643362619,-28.200120071507378,-28.520921133650038
203,clueweb12-1207wb-36-23201,-21.741193586474736,-28.200120071507378,-28.520921133650038
203,clueweb12-0609wb-45-30723,-20.215644221037188,-28.200120071507378,-19.616169239038566
203,clueweb12-1200tw-37-00673,-19.18774764332118,-28.200120071507378,-28.520921133650038
203,clueweb12-0501wb-01-09771,-19.655684523634463,-28.200120071507378,0.0
203,clueweb12-1410wb-95-08491,-19.224161800661395,-28.200120071507378,-28.520921133650038
203,clueweb12-1200tw-74-13693,-20.563854257652373,-13.586379170527728,0.0
203,clueweb12-1300wb-35-07121,-19.963532500335607,-28.200120071507378,-28.520921133650038
203,clueweb12-1405wb-22-16043,-20.599917155495028,-14.554463253163272,-28.520921133650038
203,clueweb12-0305wb-49-06640,-20.77202112106061,-12.202435998187523,-12.37748148943481
203,clueweb12-1400tw-34-03508,-19.28856921221428,-13.821358272249768,-13.997194264146367
203,clueweb12-0210wb-12-20721,-20.003974788048616,-24.688263079587163,0.0
203,clueweb12-0210wb-17-20746,-20.003974788048616,-24.688263079587163,0.0
203,clueweb12-1309wb-31-00313,-20.012747891951975,-28.200120071507378,-28.520921133650038
203,clueweb12-1501wb-94-11940,-16.658795108824926,-12.648134806296481,0.0
203,clueweb12-0911wb-81-12075,-20.646757930200238,-14.03149266425599,-13.997194264146367
203,clueweb12-1207wb-31-13159,-21.94445347596202,-12.648134806296481,-13.762057379874125
203,clueweb12-1500wb-48-08732,-21.534659942880676,-28.200120071507378,0.0
203,clueweb12-0211wb-43-35222,-19.08971329546953,-12.648134806296481,-12.37748148943481
203,clueweb12-1808wb-26-16413,-14.331645453718487,-23.609745645294424,-28.520921133650038
203,clueweb12-1411wb-38-21870,-20.821385859082724,-28.200120071507378,0.0
203,clueweb12-1515wb-93-32165,-20.44482675595597,-14.554463253163272,-15.265744480133606
203,clueweb12-1400tw-21-17183,-21.071871504792004,-28.200120071507378,0.0
203,clueweb12-0003wb-84-30868,-20.721223530031597,-28.200120071507378,0.0
203,clueweb12-0003wb-97-17800,-20.70732161547243,-28.200120071507378,-28.520921133650038
203,clueweb12-0209wb-63-17124,-19.398293765350633,-22.685292756430428,-22.343409240515115
203,clueweb12-1500tw-73-19431,-21.16646809888204,-28.200120071507378,-28.520921133650038
203,clueweb12-1800tw-20-02856,-20.592161527856007,-28.200120071507378,0.0
203,clueweb12-1410wb-84-11296,-21.320078526647585,-28.200120071507378,-28.520921133650038
203,clueweb12-0013wb-46-10058,-22.810765560426148,-25.269835183245885,0.0
203,clueweb12-0803wb-85-02136,-21.252074917199046,-25.427230279559943,0.0
203,clueweb12-1406wb-75-24823,-20.85153242262624,-28.200120071507378,-28.520921133650038
203,clueweb12-0310wb-22-09840,-18.741521382632786,-10.817319223048628,0.0
203,clueweb12-1115wb-16-25355,-17.53950192470743,-28.200120071507378,-28.520921133650038
203,clueweb12-1115wb-28-24339,-17.455138660108112,-28.200120071507378,-28.520921133650038
203,clueweb12-1300tw-56-10630,-20.815733538442196,-28.200120071507378,-28.520921133650038
204,clueweb12-1209wb-22-00167,-8.530194992140137,-11.344967995869455,-10.797385149334144
204,clueweb12-0304wb-27-03544,-8.079147924802744,-5.983082481009974,-10.259790391220786
204,clueweb12-1212wb-63-17269,-8.328982206186895,-10.971782052084372,-10.509366921324352
204,clueweb12-1208wb-62-05131,-8.688128172667433,-5.983082481009974,-6.041549493344976
204,clueweb12-1210wb-17-01493,-8.64617630784576,-10.653462290364162,-10.105920295857612
204,clueweb12-1211wb-86-18507,-9.442896463407594,-11.662673200358846,-16.49265628972008
204,clueweb12-0005wb-65-23314,-7.826214948516444,-5.9614521998570265,-6.464034786057952
204,clueweb12-0300wb-98-20074,-9.320205815466236,-6.86301076388324,0.0
204,clueweb12-1209wb-79-28735,-8.832727001764123,-5.983082481009974,-10.510543886646058
204,clueweb12-1801wb-68-09002,-9.082622859570254,-11.662673200358846,-16.49265628972008
204,clueweb12-1214wb-14-27004,-9.17450556784097,-10.971782052084372,-16.49265628972008
204,clueweb12-1210wb-37-17086,-9.448068878682015,-17.06480145838421,-16.49265628972008
204,clueweb12-1211wb-30-02358,-8.996556256952099,-11.662673200358846,-10.945492904177048
204,clueweb12-1210wb-73-28398,-9.24120540212022,-17.06480145838421,-16.49265628972008
204,clueweb12-1811wb-65-06425,-9.64342984147459,-9.555945817224156,-16.49265628972008
204,clueweb12-1211wb-53-27050,-9.0070291006807,-17.06480145838421,-16.49265628972008
204,clueweb12-0207wb-85-00335,-8.549413125359083,-5.769466028102907,-11.019688597251838
204,clueweb12-1212wb-42-29922,-9.513667781754522,-17.06480145838421,-16.49265628972008
