QueryId,DocumentId,bm25_content,bm25_title,bm25_anchors
201,clueweb12-1700tw-09-00623,24.513373839028016,14.135197888864957,0.0
201,clueweb12-1305wb-59-01481,24.51201184809834,15.652901480823385,35.072409471208275
201,clueweb12-1410wb-38-06953,24.503520611373304,0.0,0.0
201,clueweb12-0006wb-96-02778,24.51022921373751,0.0,0.0
201,clueweb12-1600tw-02-18513,24.48029649354557,17.593247819984434,38.857287921743435
201,clueweb12-0301tw-34-08947,24.454530972283916,14.848012302939235,36.949663051387944
201,clueweb12-0207wb-00-11831,24.499857502038175,0.0,0.0
201,clueweb12-0209wb-62-29860,24.486974544532988,0.0,0.0
201,clueweb12-1110wb-37-14389,24.47534041787122,9.800592913858376,30.033911112280315
201,clueweb12-0300tw-61-16714,24.443075416908197,17.593535371828857,0.0
201,clueweb12-0700tw-16-15536,24.454108688776756,14.867572002360152,38.14785495228645
201,clueweb12-0500tw-11-08405,24.434679451433976,14.868072474690194,38.87658617973615
201,clueweb12-1812wb-83-07588,24.428119985836254,0.0,0.0
201,clueweb12-1200tw-71-00213,24.446180415935686,14.863381858460443,36.99994202978159
201,clueweb12-1100tw-71-09590,24.44555874206037,16.578015538737983,0.0
201,clueweb12-1608wb-61-17370,24.411929864039777,0.0,0.0
201,clueweb12-1500tw-89-03150,24.401332250374764,17.59551988410633,38.8620751132602
201,clueweb12-1203wb-45-10051,24.41410307431132,0.0,0.0
201,clueweb12-0611wb-37-01840,24.401353647301313,0.0,0.0
201,clueweb12-1604wb-20-11054,24.37453362444966,21.546991649333357,40.42622946923032
201,clueweb12-0902wb-72-11855,24.369466949841094,23.403310887946848,38.28167717204634
201,clueweb12-1203wb-51-26700,24.366650625565796,0.0,0.0
201,clueweb12-0910wb-29-12247,24.37400644829301,16.575825736816366,0.0
201,clueweb12-1200tw-27-17833,24.367681682597166,14.844268624358211,37.79434474995283
201,clueweb12-1910wb-84-16059,24.343436844480426,0.0,0.0
201,clueweb12-0108wb-37-07006,24.342142713873614,9.564857163850483,19.48246492739137
201,clueweb12-0500tw-11-00340,24.32888831048851,16.579332817620397,38.91075288492709
201,clueweb12-0600tw-27-03059,24.307269275661717,21.51670158655911,36.37542237729238
201,clueweb12-0906wb-09-33744,24.27906569484812,24.396817433841893,28.508452146608253
201,clueweb12-0606wb-18-17991,24.299951891336654,0.0,0.0
201,clueweb12-1811wb-98-08858,24.2782590071373,0.0,0.0
201,clueweb12-1811wb-56-16219,24.29173481849496,18.74126352959582,37.78590983311817
201,clueweb12-0401tw-01-03242,24.287227033049696,20.018800846280058,36.40270738765713
201,clueweb12-0906wb-67-25261,24.2332966839039,23.465610824499763,0.0
201,clueweb12-0908wb-88-00684,24.288759316614424,16.557220065156407,0.0
201,clueweb12-0713wb-63-21836,24.298335114993264,0.0,0.0
201,clueweb12-1600tw-40-06466,24.270931398157174,12.870744277920618,29.907050600392274
201,clueweb12-0906wb-86-33232,24.246245182886767,14.866569783025554,0.0
201,clueweb12-0714wb-00-13547,24.271630781447552,21.568899934318885,40.12495288326024
201,clueweb12-0800tw-43-07338,24.25532412986108,14.138091273590433,0.0
201,clueweb12-0301tw-21-03835,24.237090841637084,12.319527912973136,35.42601226859519
201,clueweb12-0200tw-44-09077,24.21904565382042,0.0,0.0
201,clueweb12-0800tw-24-10527,24.234032090439285,18.76141908710537,33.54524939928488
201,clueweb12-0400tw-96-01734,24.20448529815164,20.069098133673528,0.0
201,clueweb12-0307wb-47-02869,24.229085231012835,23.254527099865374,38.94673151809509
202,clueweb12-1900tw-53-20555,43.908944055549725,25.927426208098797,63.885862869290605
202,clueweb12-0601wb-18-11856,43.17555323719898,27.366920471078767,42.67880411024335
202,clueweb12-1116wb-12-30914,42.60748670725451,35.64377215349484,0.0
202,clueweb12-1811wb-97-04637,42.51215815566553,0.0,0.0
202,clueweb12-1217wb-38-28443,42.411550053136295,0.0,0.0
202,clueweb12-1118wb-60-01284,42.38401867262432,0.0,0.0
202,clueweb12-0510wb-95-32597,42.31899775953552,0.0,0.0
202,clueweb12-1707wb-98-07904,42.178501374462755,32.85912076840415,33.56698750891928
202,clueweb12-0818wb-09-01540,41.71838385120887,0.0,0.0
202,clueweb12-1215wb-33-08369,41.72962041445395,22.28220373779489,0.0
202,clueweb12-0814wb-20-13703,41.47092186029904,24.551273095697937,66.03678699272929
202,clueweb12-1216wb-41-05666,41.42102307115559,0.0,0.0
202,clueweb12-0500tw-06-07919,41.06661586925662,0.0,0.0
202,clueweb12-1809wb-61-03622,40.893279514673424,0.0,0.0
202,clueweb12-1806wb-88-04355,40.839721408543824,20.506444936201408,51.774761888684225
202,clueweb12-1212wb-02-13082,40.612994541691336,25.72790849277652,60.47971958384495
202,clueweb12-0905wb-62-10264,40.51468946547793,0.0,0.0
202,clueweb12-0303wb-04-08428,40.40937267217547,0.0,0.0
202,clueweb12-1300wb-41-17656,40.3181449452457,0.0,0.0
202,clueweb12-1200wb-30-18551,40.27495231585162,0.0,0.0
202,clueweb12-1909wb-65-23698,40.02401730776071,0.0,0.0
202,clueweb12-0307wb-14-10525,39.97968080948488,0.0,0.0
202,clueweb12-1715wb-42-07042,39.89414889603435,0.0,0.0
202,clueweb12-0206wb-61-12908,39.92804867859264,0.0,0.0
202,clueweb12-0100tw-12-07624,39.71941900993717,0.0,0.0
202,clueweb12-1100tw-35-08357,39.77282130679521,0.0,0.0
202,clueweb12-0302wb-25-22790,39.66186361038438,0.0,0.0
202,clueweb12-1200wb-95-00626,39.43095757451074,0.0,0.0
202,clueweb12-0800tw-32-12258,39.329809551018585,0.0,0.0
202,clueweb12-1117wb-31-15779,39.25079902057923,0.0,0.0
202,clueweb12-0209wb-09-11391,39.28766000910937,0.0,61.584948554303324
202,clueweb12-0013wb-45-00465,38.95500253416829,0.0,0.0
202,clueweb12-0900tw-05-12646,39.022645131692926,0.0,0.0
202,clueweb12-1116wb-59-18964,38.91692119908204,28.87003600898392,0.0
202,clueweb12-0100wb-98-08558,38.815660789262736,0.0,0.0
202,clueweb12-1013wb-15-21838,38.77912878333049,30.92996614119957,64.56728097464921
202,clueweb12-0511wb-25-03910,38.59809757289154,0.0,0.0
202,clueweb12-0211wb-82-32886,38.63850200546242,0.0,0.0
202,clueweb12-1600wb-83-17270,38.48877811759823,0.0,0.0
202,clueweb12-0405wb-59-02836,38.44367938521231,8.816287453835876,16.654509624941284
202,clueweb12-1512wb-89-10326,38.19512239265715,0.0,0.0
202,clueweb12-0209wb-80-33566,38.506909808831,0.0,64.44434444213127
202,clueweb12-1100wb-60-04970,38.262039307086404,0.0,0.0
202,clueweb12-0815wb-27-27558,38.300040127140846,0.0,0.0
202,clueweb12-1013wb-51-06456,38.282491877968994,0.0,0.0
202,clueweb12-0305wb-95-20076,37.957501873682105,9.356075399376715,0.0
202,clueweb12-1115wb-60-25601,37.867769576963376,8.268385556748166,20.804569275564457
202,clueweb12-0809wb-10-15178,37.83046333363279,0.0,0.0
202,clueweb12-0900tw-27-15704,37.81722296018273,9.894368149075977,0.0
202,clueweb12-0104wb-57-26599,37.66600862608236,0.0,0.0
202,clueweb12-0111wb-82-16175,37.716963000721755,0.0,0.0
202,clueweb12-1304wb-62-13501,37.65628893381097,0.0,0.0
202,clueweb12-0400tw-11-19082,37.417962322011,0.0,0.0
202,clueweb12-1305wb-00-27580,37.408392829509694,0.0,0.0
202,clueweb12-0815wb-64-21898,37.243414598813466,0.0,0.0
202,clueweb12-1011wb-89-16132,37.23403028052231,0.0,0.0
202,clueweb12-1400tw-68-02181,37.14508143084247,0.0,0.0
202,clueweb12-0809wb-89-07523,36.81372469545338,0.0,0.0
202,clueweb12-1900tw-33-12824,37.05554417097773,0.0,0.0
202,clueweb12-0502wb-65-22527,37.03729549921647,8.241130845697667,21.64999601575953
202,clueweb12-0503wb-06-01803,37.00924432481168,8.336829394542868,21.64999601575953
202,clueweb12-0502wb-85-19374,37.00934351261748,8.336825162475826,21.655300198855116
202,clueweb12-1314wb-40-05225,36.91965735909438,0.0,0.0
202,clueweb12-1118wb-62-01765,36.67707313475642,0.0,0.0
202,clueweb12-1706wb-21-14905,36.83708147645599,0.0,0.0
202,clueweb12-0000wb-30-27936,36.63840335602355,0.0,0.0
202,clueweb12-1009wb-18-00169,36.57448995511716,0.0,0.0
202,clueweb12-0206wb-16-22957,36.49924000597642,0.0,0.0
202,clueweb12-0404wb-43-03460,36.40629803082937,0.0,0.0
202,clueweb12-0007wb-37-05166,36.331275813650784,0.0,0.0
202,clueweb12-0607wb-52-08854,36.33529460239743,0.0,0.0
202,clueweb12-0612wb-66-29076,36.357880123207266,0.0,0.0
202,clueweb12-0300wb-04-21283,36.26731569647594,0.0,0.0
202,clueweb12-0900tw-38-06478,36.286370490171805,0.0,0.0
202,clueweb12-1908wb-87-05618,36.0668356295655,0.0,0.0
202,clueweb12-0702wb-44-04201,36.249214117049654,10.58157242012616,0.0
202,clueweb12-1004wb-52-14370,36.15559189303397,0.0,0.0
202,clueweb12-1105wb-65-18392,35.88801830524891,0.0,0.0
202,clueweb12-0400tw-26-03936,36.063727297800725,0.0,0.0
202,clueweb12-0212wb-15-25356,36.01051478527109,0.0,0.0
202,clueweb12-0204wb-66-13464,35.809694111635146,0.0,0.0
202,clueweb12-0012wb-31-00097,35.85937765569845,0.0,0.0
202,clueweb12-1315wb-60-25009,35.74518977444883,0.0,0.0
202,clueweb12-0703wb-64-12446,35.57940742276975,0.0,0.0
202,clueweb12-0906wb-90-22458,35.62003945605308,0.0,0.0
202,clueweb12-0305wb-73-09000,35.59293712846382,10.536955287037927,0.0
202,clueweb12-1800tw-16-11800,35.610010168102306,0.0,0.0
202,clueweb12-0009wb-61-08932,35.522696021779154,0.0,0.0
202,clueweb12-1415wb-40-03869,35.46046403517799,0.0,0.0
202,clueweb12-0716wb-07-24100,35.47595538269692,0.0,0.0
202,clueweb12-0510wb-96-30728,35.43087949576086,0.0,0.0
202,clueweb12-1117wb-75-07056,35.456224765962574,0.0,0.0
202,clueweb12-1102wb-75-16220,35.393554988000446,0.0,0.0
202,clueweb12-1500wb-66-14018,35.23151754665978,0.0,0.0
202,clueweb12-0105wb-91-03965,35.24020733761533,0.0,0.0
202,clueweb12-0815wb-98-10077,35.18056483632088,0.0,0.0
202,clueweb12-1807wb-86-09003,34.901666803241106,0.0,0.0
202,clueweb12-0912wb-48-24011,35.0496808809717,0.0,0.0
202,clueweb12-0006wb-02-16302,34.98912904668213,9.89165814619054,20.331011600017955
202,clueweb12-1007wb-91-07147,35.12601407683757,9.240075317355709,16.94342960728489
203,clueweb12-1400tw-55-13237,25.504526812563583,12.764006926585072,31.80047652663292
203,clueweb12-1007wb-38-22258,25.293590737819866,12.833447445849295,37.282314817957385
203,clueweb12-0103wb-33-26806,25.010163984679195,17.752111216182378,33.23257514861241
203,clueweb12-1700tw-41-12266,25.01215236525703,14.859975013078007,35.239035615574636
203,clueweb12-0002wb-56-15117,24.859292911410428,16.754303947574105,0.0
203,clueweb12-0712wb-43-02163,24.82461017196514,22.50329266878032,0.0
203,clueweb12-1210wb-83-28574,24.761924264048016,0.0,0.0
203,clueweb12-1800tw-54-04940,24.70881782125803,15.766878138610288,32.392718143508475
203,clueweb12-1405wb-01-18878,24.65265362140858,17.76224589394726,0.0
203,clueweb12-1200tw-36-07532,24.664591753613585,6.133728465948454,0.0
203,clueweb12-0103wb-27-32640,24.60377515029314,14.069848185736229,0.0
203,clueweb12-1503wb-16-12246,24.546345171936615,0.0,0.0
203,clueweb12-1616wb-24-00943,24.52723609441117,17.75053589700704,38.057974399832524
203,clueweb12-1100tw-30-02547,24.43816959577065,0.0,0.0
203,clueweb12-0311wb-87-16614,24.28329493504291,0.0,0.0
203,clueweb12-1800tw-36-13939,24.270763813821535,10.739763607272039,0.0
203,clueweb12-1200tw-35-00658,24.22248478106244,13.377230143907353,28.00602429977229
203,clueweb12-0001wb-17-00643,24.2041852532644,14.92902000013608,32.29757288661871
203,clueweb12-0807wb-08-29218,24.206825480209744,14.856956397410034,32.04264639147617
203,clueweb12-1514wb-35-27255,24.20959731037539,15.691221039609736,38.09788665136522
203,clueweb12-1800tw-44-09949,24.08132240282749,20.4938744715594,35.98234247709084
203,clueweb12-1003wb-95-22119,24.033720461062416,0.0,0.0
203,clueweb12-1511wb-62-11831,24.039450861311686,12.774268317030717,25.89904441413924
203,clueweb12-0800tw-51-23885,23.94203141742573,18.968848368317904,34.810960188867575
203,clueweb12-0102wb-35-04103,24.00883419643867,0.0,0.0
203,clueweb12-0002wb-33-15556,23.93136123565324,13.378674939100698,0.0
203,clueweb12-0002wb-20-08962,23.928557620303067,13.39082860233947,0.0
203,clueweb12-1407wb-51-02430,23.914281813607303,0.0,34.44793549862119
203,clueweb12-0002wb-05-12516,23.91815767124801,18.969616280356302,37.67268720752957
203,clueweb12-1815wb-34-17034,23.794257391887825,0.0,0.0
203,clueweb12-1902wb-06-04797,23.775137019612597,18.822105306487355,0.0
203,clueweb12-0003wb-25-19194,23.789311479158094,0.0,0.0
203,clueweb12-1901wb-72-08479,23.76653409864726,18.86916340599295,0.0
203,clueweb12-1902wb-22-12641,23.809105621153577,18.813834752375676,0.0
203,clueweb12-0301tw-23-04341,23.76545037705683,4.72486244785696,10.411171048949118
203,clueweb12-0200tw-68-00089,23.756574150742388,0.0,0.0
203,clueweb12-0202wb-60-09122,23.7734713226779,14.910407242178053,0.0
203,clueweb12-0500tw-26-08047,23.75434097016628,21.080345708922202,0.0
203,clueweb12-1107wb-86-24665,23.723405046531287,0.0,0.0
203,clueweb12-0006wb-64-23270,23.674828308627294,14.85888014025333,31.942806613443782
203,clueweb12-1900tw-47-15481,23.724613679264458,0.0,0.0
203,clueweb12-0005wb-75-04452,23.68034676496166,17.73450696874088,0.0
203,clueweb12-0918wb-80-03907,23.680282422405096,10.774601765348041,0.0
203,clueweb12-0509wb-06-11124,23.6297402764587,14.161450310807954,34.339672257853735
203,clueweb12-1700tw-08-12581,23.642642606557164,14.849835008167013,28.507616211578046
203,clueweb12-1506wb-15-02973,23.634641403672376,0.0,0.0
203,clueweb12-0101wb-94-26017,23.633039921134817,0.0,0.0
203,clueweb12-0311wb-95-07417,23.63550974513937,0.0,0.0
203,clueweb12-0914wb-44-07104,23.610567063133708,14.836152928539585,37.273732750973565
203,clueweb12-0003wb-48-11669,23.547017990964033,15.789098095793682,0.0
203,clueweb12-1900tw-42-00061,23.529582118529873,11.67111326674685,0.0
203,clueweb12-1018wb-61-02085,23.519811013360922,0.0,0.0
203,clueweb12-1312wb-99-06222,23.44679926142517,0.0,0.0
203,clueweb12-1800tw-37-21667,23.50662108442887,0.0,0.0
203,clueweb12-0900wb-33-10236,23.495630657122557,0.0,0.0
203,clueweb12-1300tw-38-16260,23.399399848429425,11.67908272538235,32.14334067390225
203,clueweb12-1503wb-38-28727,23.36947454065445,0.0,0.0
203,clueweb12-0800tw-09-03472,23.41851093522949,10.349426873931744,0.0
203,clueweb12-0403wb-30-20219,23.43011477960698,0.0,0.0
203,clueweb12-0919wb-35-04365,23.383095726101452,12.412157021335018,0.0
203,clueweb12-1003wb-11-06698,23.38670744933515,10.11596102453025,0.0
203,clueweb12-1414wb-68-11363,23.34076665772644,0.0,0.0
203,clueweb12-1617wb-17-11501,23.37027832991433,5.231048016832771,14.323209578931126
203,clueweb12-0102wb-31-05423,23.27888893983401,0.0,0.0
203,clueweb12-0308wb-78-29717,23.278832184027593,0.0,0.0
203,clueweb12-1207wb-36-23201,23.214154778756203,0.0,0.0
203,clueweb12-0609wb-45-30723,23.137757532144413,0.0,15.775657402147115
203,clueweb12-1200tw-37-00673,23.19551404472662,0.0,0.0
203,clueweb12-0501wb-01-09771,23.16814024279383,0.0,0.0
203,clueweb12-1410wb-95-08491,23.171378015763857,0.0,0.0
203,clueweb12-1200tw-74-13693,23.1480310782411,15.71759224627459,0.0
203,clueweb12-1300wb-35-07121,23.192010099228224,0.0,0.0
203,clueweb12-1405wb-22-16043,23.16628860769671,12.180814782181166,0.0
203,clueweb12-0305wb-49-06640,23.16340048546015,20.517177768986876,35.037401817969226
203,clueweb12-1400tw-34-03508,23.174619499025795,14.908653418874444,31.80047652663292
203,clueweb12-0210wb-12-20721,23.14615437214408,4.7248553477806565,0.0
203,clueweb12-0210wb-17-20746,23.129716369214478,4.721111316501325,0.0
203,clueweb12-1309wb-31-00313,23.138704617567278,0.0,0.0
203,clueweb12-1501wb-94-11940,23.117487619115998,18.967370411620145,0.0
203,clueweb12-0911wb-81-12075,23.048934415542405,14.069750921655473,28.31218918329398
203,clueweb12-1207wb-31-13159,22.9489506491123,19.00206586400408,31.997458450668645
203,clueweb12-1500wb-48-08732,23.002569508557368,0.0,0.0
203,clueweb12-0211wb-43-35222,23.079318695929594,19.08818605752542,29.104434091551788
203,clueweb12-1808wb-26-16413,23.0658661440619,6.394519685368126,0.0
203,clueweb12-1411wb-38-21870,23.09322098656003,0.0,0.0
203,clueweb12-1515wb-93-32165,23.011373293648525,12.191949253856478,30.30872339413289
203,clueweb12-1400tw-21-17183,23.019480426514377,0.0,0.0
203,clueweb12-0003wb-84-30868,22.94449989787118,0.0,0.0
203,clueweb12-0003wb-97-17800,22.946612076279163,0.0,0.0
203,clueweb12-0209wb-63-17124,22.97321396337939,6.529008286802867,14.488920366092666
203,clueweb12-1500tw-73-19431,22.886807133603654,0.0,0.0
203,clueweb12-1800tw-20-02856,22.962933639487513,0.0,0.0
203,clueweb12-1410wb-84-11296,22.932477368874153,0.0,0.0
203,clueweb12-0013wb-46-10058,22.91655985139722,3.5676052890538914,0.0
203,clueweb12-0803wb-85-02136,22.906717341943775,3.2430819712507586,0.0
203,clueweb12-1406wb-75-24823,22.891858556238457,0.0,0.0
203,clueweb12-0310wb-22-09840,22.877259416116424,23.97628626547646,0.0
203,clueweb12-1115wb-16-25355,22.87888322233518,0.0,0.0
203,clueweb12-1115wb-28-24339,22.86287120174049,0.0,0.0
203,clueweb12-1300tw-56-10630,22.76111985238811,0.0,0.0
204,clueweb12-1209wb-22-00167,14.435562984408445,7.040500055325151,12.661356830133268
204,clueweb12-0304wb-27-03544,14.4580812134229,14.497945614201099,14.326900216836492
204,clueweb12-1212wb-63-17269,14.418718949292286,8.790049984114752,14.605037360979026
204,clueweb12-1208wb-62-05131,14.41553125139429,14.459577082397436,28.70692800229612
204,clueweb12-1210wb-17-01493,14.413171263313968,8.721599261970752,14.696947327122812
204,clueweb12-1211wb-86-18507,14.43222472832882,7.514686028052245,0.0
204,clueweb12-0005wb-65-23314,14.436134220925666,15.287324897842248,27.580075888596756
204,clueweb12-0300wb-98-20074,14.430904495591012,12.5797702162627,0.0
204,clueweb12-1209wb-79-28735,14.394021313031427,14.46019503255619,14.606045910258612
204,clueweb12-1801wb-68-09002,14.413698339467906,7.48554029724318,0.0
204,clueweb12-1214wb-14-27004,14.426211921025594,8.837905377421198,0.0
204,clueweb12-1210wb-37-17086,14.41090214425493,0.0,0.0
204,clueweb12-1211wb-30-02358,14.388874546758185,7.473995588396076,14.704901445664099
204,clueweb12-1210wb-73-28398,14.420902132365903,0.0,0.0
204,clueweb12-1811wb-65-06425,14.378022062847396,10.435779088279187,0.0
204,clueweb12-1211wb-53-27050,14.379470703403015,0.0,0.0
204,clueweb12-0207wb-85-00335,14.414790383413408,16.487285544032094,14.22169249588201
204,clueweb12-1212wb-42-29922,14.406252637295824,0.0,0.0
204,clueweb12-1801wb-97-25922,14.399646396726823,8.122771295720879,0.0
204,clueweb12-0202wb-25-15698,14.393292384921233,13.555932372527131,11.300596636655769
204,clueweb12-1912wb-52-13818,14.347941306475702,9.218722138973565,14.608173354988988
204,clueweb12-0301wb-18-21387,14.38153622096683,11.340691925128874,14.505135717953786
204,clueweb12-1801wb-85-15691,14.363201486155663,16.78099053712776,0.0
204,clueweb12-1500tw-44-16993,14.344327058163856,7.038663826564755,11.11099678549168
204,clueweb12-1209wb-88-20908,14.341792054289474,15.01517483881264,0.0
204,clueweb12-1007wb-11-00884,14.362557641586127,14.537473095554498,12.498750824943004
204,clueweb12-0507wb-52-13388,14.338262106571348,11.984898902456539,13.924706179920285
204,clueweb12-1213wb-06-18859,14.357939415738455,8.803559428686683,0.0
204,clueweb12-0200wb-52-06045,14.322776326628514,15.570764026138745,14.806894638804124
204,clueweb12-0301wb-92-07679,14.359033775942333,8.72147621885662,0.0
204,clueweb12-1213wb-67-03123,14.34760259999289,15.027393983492383,22.68351874842533
204,clueweb12-0301wb-38-34520,14.309002768373787,0.0,0.0
204,clueweb12-0301wb-43-25002,14.32523651782618,15.881609632094763,0.0
204,clueweb12-1712wb-63-08995,14.317803552334077,0.0,0.0
204,clueweb12-0612wb-33-04022,14.296928859107865,12.057516217082028,0.0
204,clueweb12-0209wb-92-06352,14.321687753862248,16.810067107824057,13.975018696896973
204,clueweb12-1414wb-89-16666,14.325223062088837,13.46828279688117,27.906345278106244
204,clueweb12-1214wb-05-12168,14.292190134378725,8.79455835850537,0.0
204,clueweb12-0704wb-37-23358,14.293193603712803,8.749610068186081,12.577637880467968
204,clueweb12-1214wb-05-12154,14.320983768120646,8.803559428686683,0.0
204,clueweb12-1214wb-14-27018,14.283164023056397,8.79601666202855,0.0
204,clueweb12-0210wb-74-28352,14.317440793508908,0.0,0.0
204,clueweb12-1912wb-09-13899,14.277832086122906,5.1609676719799085,0.0
204,clueweb12-0603wb-72-20767,14.292640103702983,10.731477556649377,14.50250338006256
204,clueweb12-1712wb-82-03184,14.28415402111267,8.718189270762183,0.0
204,clueweb12-0304wb-49-17269,14.253195823964024,5.44208424209337,0.0
204,clueweb12-0906wb-71-07152,14.260883937522234,7.473995588396076,11.429450549783567
204,clueweb12-0305wb-38-08344,14.263868069063134,0.0,0.0
204,clueweb12-0204wb-92-17336,14.257821503541448,14.487870513998026,0.0
204,clueweb12-1607wb-98-27514,14.277372072715622,18.289571035935566,27.821626855525032
204,clueweb12-1804wb-89-24145,14.288544372760391,9.490934840389958,14.720425554857878
204,clueweb12-0201wb-83-20464,14.255665351013361,14.46019503255619,26.02240685917193
204,clueweb12-0611wb-96-11773,14.248545834377813,10.74551756940483,0.0
204,clueweb12-0300wb-90-13981,14.268207368553842,7.530463136104742,0.0
204,clueweb12-0311wb-16-15162,14.26002710659683,9.653472633989953,0.0
204,clueweb12-1500wb-02-11520,14.239290002264541,12.324726095901365,24.048780824062113
204,clueweb12-0302wb-08-19033,14.274596601142157,8.723930513465978,0.0
204,clueweb12-1216wb-39-22038,14.237345947907762,8.795932305600457,0.0
204,clueweb12-0305wb-54-22614,14.26805098020451,0.0,0.0
204,clueweb12-1212wb-63-17255,14.266172788166465,8.837905377421198,14.81934440631464
204,clueweb12-0305wb-73-18682,14.265944116675069,5.783010646191543,0.0
204,clueweb12-1214wb-70-11842,14.233301889146848,8.795917819312942,0.0
204,clueweb12-0200tw-45-03773,14.269309357339848,8.837905377421198,0.0
204,clueweb12-1217wb-97-20198,14.263477548577466,14.352042913536284,24.640446896428912
204,clueweb12-1213wb-51-00442,14.235204423229835,8.79601666202855,0.0
204,clueweb12-1214wb-79-30532,14.263012654762342,8.803586230042516,0.0
204,clueweb12-0305wb-38-08330,14.26024940090499,0.0,0.0
204,clueweb12-1002wb-13-14971,14.258921608520755,8.091192814092581,14.705271221525347
204,clueweb12-0703wb-39-16734,14.263091693461647,13.518858109732852,27.01173371465397
